Comment: ACERO: frecuencia: 34.450000E0
 Hz
Time (s),Voltage (V)
1.350119999999999987e+00,9.241437556685970778e-01
1.350160000000000027e+00,9.248016807528769423e-01
1.350200000000000067e+00,9.249661620240281490e-01
1.350240000000000107e+00,9.228279055015952137e-01
1.350279999999999925e+00,9.238147931266518231e-01
1.350319999999999965e+00,9.239792743976081857e-01
1.350360000000000005e+00,9.251306432952117742e-01
1.350400000000000045e+00,9.256240871089581601e-01
1.350440000000000085e+00,9.266109747373291183e-01
1.350479999999999903e+00,9.271044185519542458e-01
1.350519999999999943e+00,9.277623436385776801e-01
1.350559999999999983e+00,9.274333810952007928e-01
1.350600000000000023e+00,9.289137125414249629e-01
1.350640000000000063e+00,9.294071563574209938e-01
1.350680000000000103e+00,9.303940439902959048e-01
1.350719999999999921e+00,9.308874878071753400e-01
1.350759999999999961e+00,9.310519690795339143e-01
1.350800000000000001e+00,9.323678192595833414e-01
1.350840000000000041e+00,9.325323005322373460e-01
1.350880000000000081e+00,9.335191881688498228e-01
1.350919999999999899e+00,9.336836694417337545e-01
1.350959999999999939e+00,9.341771132605823924e-01
1.350999999999999979e+00,9.349995196259884844e-01
1.351040000000000019e+00,9.353284821723814035e-01
1.351080000000000059e+00,9.356574447189061061e-01
1.351120000000000099e+00,9.366443323592718029e-01
1.351159999999999917e+00,9.377957012745338217e-01
1.351199999999999957e+00,9.377957012745338217e-01
1.351239999999999997e+00,9.410853267556456014e-01
1.351280000000000037e+00,9.412498080300493175e-01
1.351320000000000077e+00,9.419077331279965826e-01
1.351359999999999895e+00,9.425656582264754224e-01
1.351399999999999935e+00,9.424011769518059189e-01
1.351439999999999975e+00,9.433880646003226511e-01
1.351480000000000015e+00,9.438815084250304910e-01
1.351520000000000055e+00,9.443749522500384241e-01
1.351560000000000095e+00,9.451973586257182980e-01
1.351599999999999913e+00,9.451973586257182980e-01
1.351639999999999953e+00,9.456908024515269240e-01
1.351679999999999993e+00,9.465132088285425072e-01
1.351720000000000033e+00,9.475000964820647908e-01
1.351760000000000073e+00,9.489804279646084639e-01
1.351799999999999891e+00,9.491449092406142318e-01
1.351839999999999931e+00,9.494738717927265759e-01
1.351879999999999971e+00,9.504607594498691858e-01
1.351920000000000011e+00,9.514476471082216058e-01
1.351960000000000051e+00,9.517766096612749749e-01
1.352000000000000091e+00,9.525990160444974819e-01
1.352039999999999909e+00,9.532569411516820246e-01
1.352079999999999949e+00,9.540793475364217624e-01
1.352119999999999989e+00,9.540793475364217624e-01
1.352160000000000029e+00,9.550662351992235122e-01
1.352200000000000069e+00,9.529279785980223627e-01
1.352240000000000109e+00,9.542438288134709179e-01
1.352279999999999927e+00,9.549017539220053807e-01
1.352319999999999967e+00,9.555596790310807442e-01
1.352360000000000007e+00,9.562176041406973415e-01
1.352400000000000047e+00,9.573689730838300660e-01
1.352440000000000087e+00,9.575334543615559024e-01
1.352479999999999905e+00,9.591782671406821059e-01
1.352519999999999945e+00,9.596717109750821928e-01
1.352559999999999985e+00,9.606585986448009651e-01
1.352600000000000025e+00,9.618099675943553306e-01
1.352640000000000065e+00,9.624678927091364633e-01
1.352680000000000105e+00,9.634547803823321210e-01
1.352719999999999922e+00,9.641127054984790501e-01
1.352759999999999962e+00,9.654285557324149281e-01
1.352800000000000002e+00,9.660864808502048762e-01
1.352840000000000042e+00,9.678957749269567756e-01
1.352880000000000082e+00,9.680602562068675310e-01
1.352919999999999900e+00,9.692116251672053817e-01
1.352959999999999940e+00,9.701985128488371801e-01
1.352999999999999980e+00,9.708564379706141612e-01
1.353040000000000020e+00,9.720078069350521766e-01
1.353080000000000060e+00,9.721722882158241319e-01
1.353120000000000100e+00,9.733236571821963778e-01
1.353159999999999918e+00,9.743105448690074777e-01
1.353199999999999958e+00,9.776001705007255627e-01
1.353239999999999998e+00,9.777646517826761308e-01
1.353280000000000038e+00,9.784225769108265691e-01
1.353320000000000078e+00,9.795739458864306526e-01
1.353359999999999896e+00,9.802318710161141979e-01
1.353399999999999936e+00,9.805608335811651921e-01
1.353439999999999976e+00,9.820411651256237828e-01
1.353480000000000016e+00,9.828635715404355766e-01
1.353520000000000056e+00,9.830280528235029180e-01
1.353560000000000096e+00,9.838504592393650938e-01
1.353599999999999914e+00,9.846728656561035686e-01
1.353639999999999954e+00,9.856597533573476788e-01
1.353679999999999994e+00,9.859887159247099353e-01
1.353720000000000034e+00,9.873045661955653918e-01
1.353760000000000074e+00,9.881269726159939149e-01
1.353799999999999892e+00,9.891138603216708125e-01
1.353839999999999932e+00,9.894428228905121081e-01
1.353879999999999972e+00,9.910876357368365586e-01
1.353920000000000012e+00,9.919100421613243901e-01
1.353960000000000052e+00,9.927324485866972914e-01
1.354000000000000092e+00,9.943772614401015231e-01
1.354039999999999910e+00,9.942127801546015720e-01
1.354079999999999950e+00,9.956931117253811081e-01
1.354119999999999990e+00,9.961865555829475527e-01
1.354160000000000030e+00,9.943772614401015231e-01
1.354200000000000070e+00,9.950351865824571540e-01
1.354240000000000110e+00,9.961865555829475527e-01
1.354279999999999928e+00,9.979958497300990272e-01
1.354319999999999968e+00,9.994761813082503332e-01
1.354360000000000008e+00,9.991472187350779466e-01
1.354400000000000048e+00,1.000956512889295436e+00
1.354440000000000088e+00,1.001449956750287917e+00
1.354479999999999906e+00,1.001778919324461725e+00
1.354519999999999946e+00,1.003752694772516829e+00
1.354559999999999986e+00,1.004410619923017167e+00
1.354600000000000026e+00,1.005890951513745524e+00
1.354640000000000066e+00,1.006384395377969643e+00
1.354680000000000106e+00,1.007700245684152840e+00
1.354719999999999924e+00,1.008522652126689456e+00
1.354759999999999964e+00,1.009674021147757950e+00
1.354800000000000004e+00,1.010331946303449913e+00
1.354840000000000044e+00,1.011318834038073877e+00
1.354880000000000084e+00,1.012470203063450480e+00
1.354919999999999902e+00,1.014279497249778617e+00
1.354959999999999942e+00,1.015430866279732669e+00
1.354999999999999982e+00,1.015759828860046898e+00
1.355040000000000022e+00,1.017404641763806294e+00
1.355080000000000062e+00,1.017075679182762649e+00
1.355120000000000102e+00,1.018391529507813420e+00
1.355159999999999920e+00,1.021516674039189221e+00
1.355199999999999960e+00,1.022997005663932812e+00
1.355240000000000000e+00,1.023161486955754818e+00
1.355280000000000040e+00,1.023819412123409656e+00
1.355320000000000080e+00,1.025299743752785320e+00
1.355359999999999898e+00,1.025628706337496032e+00
1.355399999999999938e+00,1.026451112799918075e+00
1.355439999999999978e+00,1.026286631507359992e+00
1.355480000000000018e+00,1.027931444434602604e+00
1.355520000000000058e+00,1.028095925727530169e+00
1.355560000000000098e+00,1.029411776072280738e+00
1.355599999999999916e+00,1.030563145125880764e+00
1.355639999999999956e+00,1.031550032887555091e+00
1.355679999999999996e+00,1.031714514181297560e+00
1.355720000000000036e+00,1.032865883238532900e+00
1.355760000000000076e+00,1.033688289709101760e+00
1.355799999999999894e+00,1.034675177475012253e+00
1.355839999999999934e+00,1.035826546536936066e+00
1.355879999999999974e+00,1.035991027831645539e+00
1.355920000000000014e+00,1.037471359485712119e+00
1.355960000000000054e+00,1.037964803371073330e+00
1.356000000000000094e+00,1.039445135029176681e+00
1.356039999999999912e+00,1.039280653733682280e+00
1.356079999999999952e+00,1.040103060211529540e+00
1.356119999999999992e+00,1.038951691142805389e+00
1.356160000000000032e+00,1.039280653733682280e+00
1.356200000000000072e+00,1.040432022802930678e+00
1.356239999999999890e+00,1.041089947986183484e+00
1.356279999999999930e+00,1.043392686132298408e+00
1.356319999999999970e+00,1.044215092614839913e+00
1.356360000000000010e+00,1.044708536504816543e+00
1.356400000000000050e+00,1.045366461691979776e+00
1.356440000000000090e+00,1.046517830770967716e+00
1.356479999999999908e+00,1.046846793365303840e+00
1.356519999999999948e+00,1.048162643744160238e+00
1.356559999999999988e+00,1.049314012827645692e+00
1.356600000000000028e+00,1.050465381912987217e+00
1.356640000000000068e+00,1.051616751000187477e+00
1.356680000000000108e+00,1.052110194895271356e+00
1.356719999999999926e+00,1.053097082686465180e+00
1.356759999999999966e+00,1.053755007881355343e+00
1.356800000000000006e+00,1.054741895674832675e+00
1.356840000000000046e+00,1.055235339572085929e+00
1.356880000000000086e+00,1.056551189966439486e+00
1.356919999999999904e+00,1.057538077763808593e+00
1.356959999999999944e+00,1.059182890762483398e+00
1.356999999999999984e+00,1.059676334662832620e+00
1.357040000000000024e+00,1.060498741164181080e+00
1.357080000000000064e+00,1.061321147666488773e+00
1.357120000000000104e+00,1.063788367179175021e+00
1.357159999999999922e+00,1.064446292384020332e+00
1.357199999999999962e+00,1.065268698890943888e+00
1.357240000000000002e+00,1.066584549304027796e+00
1.357280000000000042e+00,1.067242474511496342e+00
1.357320000000000082e+00,1.068229362323859233e+00
1.357359999999999900e+00,1.068393843626055162e+00
1.357399999999999940e+00,1.069380731440043641e+00
1.357439999999999980e+00,1.069051768835225902e+00
1.357480000000000020e+00,1.070203137952765893e+00
1.357520000000000060e+00,1.071025544466458035e+00
1.357560000000000100e+00,1.071518988375139037e+00
1.357599999999999918e+00,1.072505876193549756e+00
1.357639999999999958e+00,1.073163801406601170e+00
1.357679999999999998e+00,1.074808614441954413e+00
1.357720000000000038e+00,1.074315170530939501e+00
1.357760000000000078e+00,1.075302058353320378e+00
1.357799999999999896e+00,1.076124464873043474e+00
1.357839999999999936e+00,1.077111352697999846e+00
1.357879999999999976e+00,1.077933759219871224e+00
1.357920000000000016e+00,1.078756165742720929e+00
1.357960000000000056e+00,1.079414090961705153e+00
1.358000000000000096e+00,1.080894422706712543e+00
1.358039999999999914e+00,1.081881310538483243e+00
1.358079999999999954e+00,1.079249609656900422e+00
1.358119999999999994e+00,1.080236497486317004e+00
1.358160000000000034e+00,1.080400978791357103e+00
1.358200000000000074e+00,1.081552347927736024e+00
1.358239999999999892e+00,1.081387866622421257e+00
1.358279999999999932e+00,1.083361642288791726e+00
1.358319999999999972e+00,1.084841974042287660e+00
1.358360000000000012e+00,1.085006455348428656e+00
1.358400000000000052e+00,1.086157824492519630e+00
1.358440000000000092e+00,1.086651268412007765e+00
1.358479999999999910e+00,1.086815749718582857e+00
1.358519999999999950e+00,1.087144712331851393e+00
1.358559999999999990e+00,1.088131600172605573e+00
1.358600000000000030e+00,1.089611931936407707e+00
1.358640000000000070e+00,1.090598819780725037e+00
1.358680000000000110e+00,1.091421226318746829e+00
1.358719999999999928e+00,1.092079151549878890e+00
1.358759999999999968e+00,1.092737076781646444e+00
1.358800000000000008e+00,1.093066039397768918e+00
1.358840000000000048e+00,1.093395002014050377e+00
1.358880000000000088e+00,1.093888445938770992e+00
1.358919999999999906e+00,1.095368777715083120e+00
1.358959999999999946e+00,1.096355665567751547e+00
1.358999999999999986e+00,1.096849109494624663e+00
1.359040000000000026e+00,1.097013590803662009e+00
1.359080000000000066e+00,1.100467698302687980e+00
1.359120000000000106e+00,1.100796660922563897e+00
1.359159999999999924e+00,1.100796660922563897e+00
1.359199999999999964e+00,1.100796660922563897e+00
1.359240000000000004e+00,1.101783548783154210e+00
1.359280000000000044e+00,1.102605955334750476e+00
1.359320000000000084e+00,1.103428361887351050e+00
1.359359999999999902e+00,1.103428361887351050e+00
1.359399999999999942e+00,1.103592843197991780e+00
1.359439999999999982e+00,1.104250768440957042e+00
1.359480000000000022e+00,1.104744212373603762e+00
1.359520000000000062e+00,1.105237656306612859e+00
1.359560000000000102e+00,1.105731100239984777e+00
1.359599999999999920e+00,1.105895581551189277e+00
1.359639999999999960e+00,1.106882469419263826e+00
1.359680000000000000e+00,1.107540394665454064e+00
1.359720000000000040e+00,1.108362801224100913e+00
1.359760000000000080e+00,1.108856245159774323e+00
1.359799999999999898e+00,1.109185207783758731e+00
1.359839999999999938e+00,1.109843133032213158e+00
1.359879999999999978e+00,1.109843133032213158e+00
1.359920000000000018e+00,1.110007614344428184e+00
1.359960000000000058e+00,1.110665539593692630e+00
1.360000000000000098e+00,1.111652427468805548e+00
1.360039999999999916e+00,1.110172095656683400e+00
1.360079999999999956e+00,1.110172095656683400e+00
1.360119999999999996e+00,1.110007614344428184e+00
1.360160000000000036e+00,1.110994502218568103e+00
1.360200000000000076e+00,1.111652427468805548e+00
1.360239999999999894e+00,1.111981390094167743e+00
1.360279999999999934e+00,1.112474834032515236e+00
1.360319999999999974e+00,1.112803796658283551e+00
1.360360000000000014e+00,1.113955165849751960e+00
1.360400000000000054e+00,1.115271016356728095e+00
1.360440000000000094e+00,1.114942053729739646e+00
1.360479999999999912e+00,1.115599978983879303e+00
1.360519999999999952e+00,1.115599978983879303e+00
1.360559999999999992e+00,1.115928941611193492e+00
1.360600000000000032e+00,1.116586866866311034e+00
1.360640000000000072e+00,1.117244792122080943e+00
1.360679999999999890e+00,1.117244792122080943e+00
1.360719999999999930e+00,1.118067198692712205e+00
1.360759999999999970e+00,1.118231680006960937e+00
1.360800000000000010e+00,1.119218567893311533e+00
1.360840000000000050e+00,1.119547530522422285e+00
1.360880000000000090e+00,1.119054086578817664e+00
1.360919999999999908e+00,1.119712011837039167e+00
1.360959999999999948e+00,1.120040974466395278e+00
1.360999999999999988e+00,1.120698899725598885e+00
1.361040000000000028e+00,1.123659563400133843e+00
1.361080000000000068e+00,1.123330600768973175e+00
1.361120000000000108e+00,1.123988526031458823e+00
1.361159999999999926e+00,1.123824044715775905e+00
1.361199999999999966e+00,1.123988526031458823e+00
1.361240000000000006e+00,1.124317488662948117e+00
1.361280000000000046e+00,1.123824044715775905e+00
1.361320000000000086e+00,1.123988526031458823e+00
1.361359999999999904e+00,1.124481969978754714e+00
1.361399999999999944e+00,1.124646451294601945e+00
1.361439999999999984e+00,1.125304376558403652e+00
1.361480000000000024e+00,1.125139895242391441e+00
1.361520000000000064e+00,1.125139895242391441e+00
1.361560000000000104e+00,1.125304376558403652e+00
